Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label
1000.8,0.46,11.5,8.7,13.8,11.17,107,0
1000.8,0.46,11.5,8.7,13.8,25.9,232,2
1000.8,0.46,11.5,8.7,13.8,14.49,100,0
1000.8,0.46,11.5,8.7,13.8,7.89,123,0
1000.8,0.46,11.5,8.7,13.8,6.2,149,0
1000.8,1.43,12.7,9.8,15.3,17.71,140,2
1000.8,1.43,12.7,9.8,15.3,17.71,300,2
1000.8,1.43,12.7,9.8,15.3,32.2,330,2
1000.8,1.43,12.7,9.8,15.3,40.25,340,2
1000.8,1.43,12.7,9.8,15.3,11.17,107,0
1000.8,1.43,12.7,9.8,15.3,25.9,232,2
1000.8,1.43,12.7,9.8,15.3,14.49,100,0
1000.8,1.43,12.7,9.8,15.3,7.89,123,0
1000.8,1.43,12.7,9.8,15.3,6.2,149,0
1000.8,0.67,4.5,-1.6,8.8,17.71,140,2
1000.8,0.67,4.5,-1.6,8.8,17.71,300,2
1000.8,0.67,4.5,-1.6,8.8,32.2,330,2
1000.8,0.67,4.5,-1.6,8.8,40.25,340,2
1000.8,0.67,4.5,-1.6,8.8,11.17,107,0
1000.8,0.67,4.5,-1.6,8.8,25.9,232,2
1000.8,0.67,4.5,-1.6,8.8,14.49,100,0
1000.8,0.67,4.5,-1.6,8.8,7.89,123,0
1000.8,0.67,4.5,-1.6,8.8,6.2,149,0
1000.8,0.84,8.9,5.9,12.9,17.71,140,2
1000.8,0.84,8.9,5.9,12.9,17.71,300,2
1000.8,0.84,8.9,5.9,12.9,32.2,330,2
1000.8,0.84,8.9,5.9,12.9,40.25,340,2
1000.8,0.84,8.9,5.9,12.9,11.17,107,0
1000.8,0.84,8.9,5.9,12.9,25.9,232,2
1000.8,0.84,8.9,5.9,12.9,14.49,100,0
1000.8,0.84,8.9,5.9,12.9,7.89,123,0
1000.8,0.84,8.9,5.9,12.9,6.2,149,0
1000.8,0.35,7.8,5.5,9.3,17.71,140,2
1000.8,0.35,7.8,5.5,9.3,17.71,300,2
1000.8,0.35,7.8,5.5,9.3,32.2,330,2
1000.8,0.35,7.8,5.5,9.3,40.25,340,2
1000.8,0.35,7.8,5.5,9.3,11.17,107,0
1000.8,0.35,7.8,5.5,9.3,25.9,232,2
1000.8,0.35,7.8,5.5,9.3,14.49,100,0
1000.8,0.35,7.8,5.5,9.3,7.89,123,0
1000.8,0.35,7.8,5.5,9.3,6.2,149,0
1000.8,1.11,11.6,9.0,14.2,17.71,140,2
1000.8,1.11,11.6,9.0,14.2,17.71,300,2
1000.8,1.11,11.6,9.0,14.2,32.2,330,2
1000.8,1.11,11.6,9.0,14.2,40.25,340,2
1000.8,1.11,11.6,9.0,14.2,11.17,107,0
1000.8,1.11,11.6,9.0,14.2,25.9,232,2
1000.8,1.11,11.6,9.0,14.2,14.49,100,0
1000.8,1.11,11.6,9.0,14.2,7.89,123,0
1000.8,1.11,11.6,9.0,14.2,6.2,149,0
1000.8,0.78,3.0,0.5,5.5,17.71,140,2
1000.8,0.78,3.0,0.5,5.5,17.71,300,2
1000.8,0.78,3.0,0.5,5.5,32.2,330,2
1000.8,0.78,3.0,0.5,5.5,40.25,340,2
1000.8,0.78,3.0,0.5,5.5,11.17,107,0
1000.8,0.78,3.0,0.5,5.5,25.9,232,2
1000.8,0.78,3.0,0.5,5.5,14.49,100,0
1000.8,0.78,3.0,0.5,5.5,7.89,123,0
1000.8,0.78,3.0,0.5,5.5,6.2,149,0
1000.8,0.04,-2.0,-6.1,-1.1,17.71,140,2
1000.8,0.04,-2.0,-6.1,-1.1,17.71,300,2
1000.8,0.04,-2.0,-6.1,-1.1,32.2,330,2
1000.8,0.04,-2.0,-6.1,-1.1,40.25,340,2
1000.8,0.04,-2.0,-6.1,-1.1,11.17,107,0
1000.8,0.04,-2.0,-6.1,-1.1,25.9,232,2
1000.8,0.04,-2.0,-6.1,-1.1,14.49,100,0
1000.8,0.04,-2.0,-6.1,-1.1,7.89,123,0
1000.8,0.04,-2.0,-6.1,-1.1,6.2,149,0
1000.8,1.73,7.3,5.3,11.3,17.71,140,2
1000.8,1.73,7.3,5.3,11.3,17.71,300,2
1000.8,1.73,7.3,5.3,11.3,32.2,330,2
1000.8,1.73,7.3,5.3,11.3,40.25,340,2
1000.8,1.73,7.3,5.3,11.3,11.17,107,0
1000.8,1.73,7.3,5.3,11.3,25.9,232,2
1000.8,1.73,7.3,5.3,11.3,14.49,100,0
1000.8,1.73,7.3,5.3,11.3,7.89,123,0
1000.8,1.73,7.3,5.3,11.3,6.2,149,0
1000.8,0.26,4.9,0.8,8.4,17.71,140,2
1000.8,0.26,4.9,0.8,8.4,17.71,300,2
1000.8,0.26,4.9,0.8,8.4,32.2,330,2
1000.8,0.26,4.9,0.8,8.4,40.25,340,2
1000.8,0.26,4.9,0.8,8.4,11.17,107,0
1000.8,0.26,4.9,0.8,8.4,25.9,232,2
1000.8,0.26,4.9,0.8,8.4,14.49,100,0
1000.8,0.26,4.9,0.8,8.4,7.89,123,0
1000.8,0.26,4.9,0.8,8.4,6.2,149,0
1000.8,0.36,4.3,1.7,7.3,17.71,140,2
1000.8,0.36,4.3,1.7,7.3,17.71,300,2
1000.8,0.36,4.3,1.7,7.3,32.2,330,2
1000.8,0.36,4.3,1.7,7.3,40.25,340,2
1000.8,0.36,4.3,1.7,7.3,11.17,107,0
1000.8,0.36,4.3,1.7,7.3,25.9,232,2
1000.8,0.36,4.3,1.7,7.3,14.49,100,0
1000.8,0.36,4.3,1.7,7.3,7.89,123,0
1000.8,0.36,4.3,1.7,7.3,6.2,149,0
1000.8,0.62,2.9,-0.6,5.7,17.71,140,2
1000.8,0.62,2.9,-0.6,5.7,17.71,300,2
1000.8,0.62,2.9,-0.6,5.7,32.2,330,2
1000.8,0.62,2.9,-0.6,5.7,40.25,340,2
1000.8,0.62,2.9,-0.6,5.7,11.17,107,0
1000.8,0.62,2.9,-0.6,5.7,25.9,232,2
1000.8,0.62,2.9,-0.6,5.7,14.49,100,0
1000.8,0.62,2.9,-0.6,5.7,7.89,123,0
1000.8,0.62,2.9,-0.6,5.7,6.2,149,0
1000.8,0.51,12.3,10.7,15.3,17.71,140,2
1000.8,0.51,12.3,10.7,15.3,17.71,300,2
1000.8,0.51,12.3,10.7,15.3,32.2,330,2
1000.8,0.51,12.3,10.7,15.3,40.25,340,2
1000.8,0.51,12.3,10.7,15.3,11.17,107,0
1000.8,0.51,12.3,10.7,15.3,25.9,232,2
1000.8,0.51,12.3,10.7,15.3,14.49,100,0
1000.8,0.51,12.3,10.7,15.3,7.89,123,0
1000.8,0.51,12.3,10.7,15.3,6.2,149,0
1000.8,0.48,4.5,2.1,6.9,17.71,140,2
1000.8,0.48,4.5,2.1,6.9,17.71,300,2
1000.8,0.48,4.5,2.1,6.9,32.2,330,2
1000.8,0.48,4.5,2.1,6.9,40.25,340,2
1000.8,0.48,4.5,2.1,6.9,11.17,107,0
1000.8,0.48,4.5,2.1,6.9,25.9,232,2
1000.8,0.48,4.5,2.1,6.9,14.49,100,0
1000.8,0.48,4.5,2.1,6.9,7.89,123,0
1000.8,0.48,4.5,2.1,6.9,6.2,149,0
1000.8,0.74,6.2,4.7,9.9,17.71,140,2
1000.8,0.74,6.2,4.7,9.9,17.71,300,2
1000.8,0.74,6.2,4.7,9.9,32.2,330,2
1000.8,0.74,6.2,4.7,9.9,40.25,340,2
1000.8,0.74,6.2,4.7,9.9,11.17,107,0
1000.8,0.74,6.2,4.7,9.9,25.9,232,2
1000.8,0.74,6.2,4.7,9.9,14.49,100,0
1000.8,0.74,6.2,4.7,9.9,7.89,123,0
1000.8,0.74,6.2,4.7,9.9,6.2,149,0
1000.9,0.33,9.4,8.2,10.6,6.01,179,1
1000.9,0.33,9.4,8.2,10.6,10.98,179,1
1000.9,0.33,9.4,8.2,10.6,11.27,10,1
1000.9,0.33,9.4,8.2,10.6,35.42,280,3
1000.9,0.33,9.4,8.2,10.6,22.54,330,3
1000.9,0.33,9.4,8.2,10.6,10.96,233,1
1000.9,0.33,9.4,8.2,10.6,31.09,315,3
1000.9,0.49,9.1,7.1,8.6,6.01,179,1
1000.9,0.49,9.1,7.1,8.6,10.98,179,1
1000.9,0.49,9.1,7.1,8.6,11.27,10,1
1000.9,0.49,9.1,7.1,8.6,35.42,280,3
1000.9,0.49,9.1,7.1,8.6,22.54,330,3
1000.9,0.49,9.1,7.1,8.6,10.96,233,1
1000.9,0.49,9.1,7.1,8.6,31.09,315,3
1000.9,1.64,10.4,7.9,13.8,6.01,179,1
1000.9,1.64,10.4,7.9,13.8,10.98,179,1
1000.9,1.64,10.4,7.9,13.8,11.27,10,1
1000.9,1.64,10.4,7.9,13.8,35.42,280,3
1000.9,1.64,10.4,7.9,13.8,22.54,330,3
1000.9,1.64,10.4,7.9,13.8,10.96,233,1
1000.9,1.64,10.4,7.9,13.8,31.09,315,3
1000.9,1.3,17.4,14.6,20.6,6.01,179,1
1000.9,1.3,17.4,14.6,20.6,10.98,179,1
1000.9,1.3,17.4,14.6,20.6,11.27,10,1
1000.9,1.3,17.4,14.6,20.6,35.42,280,3
1000.9,1.3,17.4,14.6,20.6,22.54,330,3
1000.9,1.3,17.4,14.6,20.6,10.96,233,1
1000.9,1.3,17.4,14.6,20.6,31.09,315,3
1000.9,0.5,0.0,-4.8,3.2,6.01,179,1
1000.9,0.5,0.0,-4.8,3.2,10.98,179,1
1000.9,0.5,0.0,-4.8,3.2,11.27,10,1
1000.9,0.5,0.0,-4.8,3.2,35.42,280,3
1000.9,0.5,0.0,-4.8,3.2,22.54,330,3
1000.9,0.5,0.0,-4.8,3.2,10.96,233,1
1000.9,0.5,0.0,-4.8,3.2,31.09,315,3
1000.9,0.42,6.7,4.5,9.9,6.01,179,0
1000.9,0.42,6.7,4.5,9.9,10.98,179,0
1000.9,0.42,6.7,4.5,9.9,11.27,10,0
1000.9,0.42,6.7,4.5,9.9,35.42,280,2
1000.9,0.42,6.7,4.5,9.9,22.54,330,2
1000.9,0.42,6.7,4.5,9.9,10.96,233,0
1000.9,0.42,6.7,4.5,9.9,31.09,315,2
1000.9,0.33,6.6,4.0,9.9,6.01,179,0
1000.9,0.33,6.6,4.0,9.9,10.98,179,0
1000.9,0.33,6.6,4.0,9.9,11.27,10,0
1000.9,0.33,6.6,4.0,9.9,35.42,280,2
1000.9,0.33,6.6,4.0,9.9,22.54,330,2
1000.9,0.33,6.6,4.0,9.9,10.96,233,0
1000.9,0.33,6.6,4.0,9.9,31.09,315,2
1000.9,0.25,8.8,3.9,12.4,6.01,179,0
1000.9,0.25,8.8,3.9,12.4,10.98,179,0
1000.9,0.25,8.8,3.9,12.4,11.27,10,0
1000.9,0.25,8.8,3.9,12.4,35.42,280,2
1000.9,0.25,8.8,3.9,12.4,22.54,330,2
1000.9,0.25,8.8,3.9,12.4,10.96,233,0
1000.9,0.25,8.8,3.9,12.4,31.09,315,2
1000.9,1.15,6.8,1.7,13.7,6.01,179,0
1000.9,1.15,6.8,1.7,13.7,10.98,179,0
1000.9,1.15,6.8,1.7,13.7,11.27,10,0
1000.9,1.15,6.8,1.7,13.7,35.42,280,2
1000.9,1.15,6.8,1.7,13.7,22.54,330,2
1000.9,1.15,6.8,1.7,13.7,10.96,233,0
1000.9,1.15,6.8,1.7,13.7,31.09,315,2
1000.9,0.12,6.4,4.2,9.7,6.01,179,0
1000.9,0.12,6.4,4.2,9.7,10.98,179,0
1000.9,0.12,6.4,4.2,9.7,11.27,10,0
1000.9,0.12,6.4,4.2,9.7,35.42,280,2
1000.9,0.12,6.4,4.2,9.7,22.54,330,2
1000.9,0.12,6.4,4.2,9.7,10.96,233,0
1000.9,0.12,6.4,4.2,9.7,31.09,315,2
1000.9,0.33,3.2,0.5,5.9,6.01,179,0
1000.9,0.33,3.2,0.5,5.9,10.98,179,0
1000.9,0.33,3.2,0.5,5.9,11.27,10,0
1000.9,0.33,3.2,0.5,5.9,35.42,280,2
1000.9,0.33,3.2,0.5,5.9,22.54,330,2
1000.9,0.33,3.2,0.5,5.9,10.96,233,0
1000.9,0.33,3.2,0.5,5.9,31.09,315,2
1000.9,0.23,7.6,6.0,9.4,6.01,179,0
1000.9,0.23,7.6,6.0,9.4,10.98,179,0
1000.9,0.23,7.6,6.0,9.4,11.27,10,0
1000.9,0.23,7.6,6.0,9.4,35.42,280,2
1000.9,0.23,7.6,6.0,9.4,22.54,330,2
1000.9,0.23,7.6,6.0,9.4,10.96,233,0
1000.9,0.23,7.6,6.0,9.4,31.09,315,2
1000.9,0.44,9.8,8.4,11.4,6.01,179,0
1000.9,0.44,9.8,8.4,11.4,10.98,179,0
1000.9,0.44,9.8,8.4,11.4,11.27,10,0
1000.9,0.44,9.8,8.4,11.4,35.42,280,2
1000.9,0.44,9.8,8.4,11.4,22.54,330,2
1000.9,0.44,9.8,8.4,11.4,10.96,233,0
1000.9,0.44,9.8,8.4,11.4,31.09,315,2
1000.9,0.35,2.7,1.4,4.0,6.01,179,0
1000.9,0.35,2.7,1.4,4.0,10.98,179,0
1000.9,0.35,2.7,1.4,4.0,11.27,10,0
1000.9,0.35,2.7,1.4,4.0,35.42,280,2
1000.9,0.35,2.7,1.4,4.0,22.54,330,2
1000.9,0.35,2.7,1.4,4.0,10.96,233,0
1000.9,0.35,2.7,1.4,4.0,31.09,315,2
1000.9,0.21,3.0,1.1,7.1,6.01,179,0
1000.9,0.21,3.0,1.1,7.1,10.98,179,0
1000.9,0.21,3.0,1.1,7.1,11.27,10,0
1000.9,0.21,3.0,1.1,7.1,35.42,280,2
1000.9,0.21,3.0,1.1,7.1,22.54,330,2
1000.9,0.21,3.0,1.1,7.1,10.96,233,0
1000.9,0.21,3.0,1.1,7.1,31.09,315,2
1000.9,0.19,1.5,0.5,2.9,6.01,179,0
1000.9,0.19,1.5,0.5,2.9,10.98,179,0
1000.9,0.19,1.5,0.5,2.9,11.27,10,0
1000.9,0.19,1.5,0.5,2.9,35.42,280,2
1000.9,0.19,1.5,0.5,2.9,22.54,330,2
1000.9,0.19,1.5,0.5,2.9,10.96,233,0
1000.9,0.19,1.5,0.5,2.9,31.09,315,2
1001.0,1.0,0.3,-3.6,6.1,11.27,10,1
1001.0,1.0,0.3,-3.6,6.1,28.98,150,3
1001.0,1.0,0.3,-3.6,6.1,1.61,20,1
1001.0,1.0,0.3,-3.6,6.1,3.43,17,1
1001.0,1.0,0.3,-3.6,6.1,14.49,170,1
1001.0,1.0,0.3,-3.6,6.1,14.49,250,1
1001.0,1.0,0.3,-3.6,6.1,23.43,298,3
1001.0,1.0,0.3,-3.6,6.1,24.47,358,3
1001.0,1.0,0.3,-3.6,6.1,10.75,130,1
1001.0,1.0,0.3,-3.6,6.1,34.57,300,3
1001.0,1.0,0.3,-3.6,6.1,30.3,150,3
1001.0,1.0,0.3,-3.6,6.1,19.96,339,3
1001.0,2.0,17.4,13.5,23.0,11.27,10,1
1001.0,2.0,17.4,13.5,23.0,28.98,150,3
1001.0,2.0,17.4,13.5,23.0,1.61,20,1
1001.0,2.0,17.4,13.5,23.0,3.43,17,1
1001.0,2.0,17.4,13.5,23.0,14.49,170,1
1001.0,2.0,17.4,13.5,23.0,14.49,250,1
1001.0,2.0,17.4,13.5,23.0,23.43,298,3
1001.0,2.0,17.4,13.5,23.0,24.47,358,3
1001.0,2.0,17.4,13.5,23.0,10.75,130,1
1001.0,2.0,17.4,13.5,23.0,34.57,300,3
1001.0,2.0,17.4,13.5,23.0,30.3,150,3
1001.0,2.0,17.4,13.5,23.0,19.96,339,3
1001.0,0.7,1.4,-2.4,5.2,11.27,10,1
1001.0,0.7,1.4,-2.4,5.2,28.98,150,3
1001.0,0.7,1.4,-2.4,5.2,1.61,20,1
1001.0,0.7,1.4,-2.4,5.2,3.43,17,1
1001.0,0.7,1.4,-2.4,5.2,14.49,170,1
1001.0,0.7,1.4,-2.4,5.2,14.49,250,1
1001.0,0.7,1.4,-2.4,5.2,23.43,298,3
1001.0,0.7,1.4,-2.4,5.2,24.47,358,3
1001.0,0.7,1.4,-2.4,5.2,10.75,130,1
1001.0,0.7,1.4,-2.4,5.2,34.57,300,3
1001.0,0.7,1.4,-2.4,5.2,30.3,150,3
1001.0,0.7,1.4,-2.4,5.2,19.96,339,3
1001.0,1.53,6.8,1.6,12.0,11.27,10,1
1001.0,1.53,6.8,1.6,12.0,28.98,150,3
1001.0,1.53,6.8,1.6,12.0,1.61,20,1
1001.0,1.53,6.8,1.6,12.0,3.43,17,1
1001.0,1.53,6.8,1.6,12.0,14.49,170,1
1001.0,1.53,6.8,1.6,12.0,14.49,250,1
1001.0,1.53,6.8,1.6,12.0,23.43,298,3
1001.0,1.53,6.8,1.6,12.0,24.47,358,3
1001.0,1.53,6.8,1.6,12.0,10.75,130,1
1001.0,1.53,6.8,1.6,12.0,34.57,300,3
1001.0,1.53,6.8,1.6,12.0,30.3,150,3
1001.0,1.53,6.8,1.6,12.0,19.96,339,3
1001.0,0.28,3.1,1.1,5.0,11.27,10,1
1001.0,0.28,3.1,1.1,5.0,28.98,150,3
1001.0,0.28,3.1,1.1,5.0,1.61,20,1
1001.0,0.28,3.1,1.1,5.0,3.43,17,1
1001.0,0.28,3.1,1.1,5.0,14.49,170,1
1001.0,0.28,3.1,1.1,5.0,14.49,250,1
1001.0,0.28,3.1,1.1,5.0,23.43,298,3
1001.0,0.28,3.1,1.1,5.0,24.47,358,3
1001.0,0.28,3.1,1.1,5.0,10.75,130,1
1001.0,0.28,3.1,1.1,5.0,34.57,300,3
1001.0,0.28,3.1,1.1,5.0,30.3,150,3
1001.0,0.28,3.1,1.1,5.0,19.96,339,3
1001.0,0.52,5.5,4.0,7.7,11.27,10,0
1001.0,0.52,5.5,4.0,7.7,28.98,150,2
1001.0,0.52,5.5,4.0,7.7,1.61,20,0
1001.0,0.52,5.5,4.0,7.7,3.43,17,0
1001.0,0.52,5.5,4.0,7.7,14.49,170,0
1001.0,0.52,5.5,4.0,7.7,14.49,250,0
1001.0,0.52,5.5,4.0,7.7,23.43,298,2
1001.0,0.52,5.5,4.0,7.7,24.47,358,2
1001.0,0.52,5.5,4.0,7.7,10.75,130,0
1001.0,0.52,5.5,4.0,7.7,34.57,300,2
1001.0,0.52,5.5,4.0,7.7,30.3,150,2
1001.0,0.52,5.5,4.0,7.7,19.96,339,2
1001.0,0.97,0.8,-4.0,6.1,11.27,10,0
1001.0,0.97,0.8,-4.0,6.1,28.98,150,2
1001.0,0.97,0.8,-4.0,6.1,1.61,20,0
1001.0,0.97,0.8,-4.0,6.1,3.43,17,0
1001.0,0.97,0.8,-4.0,6.1,14.49,170,0
1001.0,0.97,0.8,-4.0,6.1,14.49,250,0
1001.0,0.97,0.8,-4.0,6.1,23.43,298,2
1001.0,0.97,0.8,-4.0,6.1,24.47,358,2
1001.0,0.97,0.8,-4.0,6.1,10.75,130,0
1001.0,0.97,0.8,-4.0,6.1,34.57,300,2
1001.0,0.97,0.8,-4.0,6.1,30.3,150,2
1001.0,0.97,0.8,-4.0,6.1,19.96,339,2
1001.0,0.42,9.0,7.4,10.8,11.27,10,0
1001.0,0.42,9.0,7.4,10.8,28.98,150,2
1001.0,0.42,9.0,7.4,10.8,1.61,20,0
1001.0,0.42,9.0,7.4,10.8,3.43,17,0
1001.0,0.42,9.0,7.4,10.8,14.49,170,0
1001.0,0.42,9.0,7.4,10.8,14.49,250,0
1001.0,0.42,9.0,7.4,10.8,23.43,298,2
1001.0,0.42,9.0,7.4,10.8,24.47,358,2
1001.0,0.42,9.0,7.4,10.8,10.75,130,0
1001.0,0.42,9.0,7.4,10.8,34.57,300,2
1001.0,0.42,9.0,7.4,10.8,30.3,150,2
1001.0,0.42,9.0,7.4,10.8,19.96,339,2
1001.0,0.71,11.0,6.2,15.4,11.27,10,0
1001.0,0.71,11.0,6.2,15.4,28.98,150,2
1001.0,0.71,11.0,6.2,15.4,1.61,20,0
1001.0,0.71,11.0,6.2,15.4,3.43,17,0
1001.0,0.71,11.0,6.2,15.4,14.49,170,0
1001.0,0.71,11.0,6.2,15.4,14.49,250,0
1001.0,0.71,11.0,6.2,15.4,23.43,298,2
1001.0,0.71,11.0,6.2,15.4,24.47,358,2
1001.0,0.71,11.0,6.2,15.4,10.75,130,0
1001.0,0.71,11.0,6.2,15.4,34.57,300,2
1001.0,0.71,11.0,6.2,15.4,30.3,150,2
1001.0,0.71,11.0,6.2,15.4,19.96,339,2
1001.0,0.75,10.7,7.4,12.1,11.27,10,0
1001.0,0.75,10.7,7.4,12.1,28.98,150,2
1001.0,0.75,10.7,7.4,12.1,1.61,20,0
1001.0,0.75,10.7,7.4,12.1,3.43,17,0
1001.0,0.75,10.7,7.4,12.1,14.49,170,0
1001.0,0.75,10.7,7.4,12.1,14.49,250,0
1001.0,0.75,10.7,7.4,12.1,23.43,298,2
1001.0,0.75,10.7,7.4,12.1,24.47,358,2
1001.0,0.75,10.7,7.4,12.1,10.75,130,0
1001.0,0.75,10.7,7.4,12.1,34.57,300,2
1001.0,0.75,10.7,7.4,12.1,30.3,150,2
1001.0,0.75,10.7,7.4,12.1,19.96,339,2
1001.0,0.11,5.2,2.2,8.1,11.27,10,0
1001.0,0.11,5.2,2.2,8.1,28.98,150,2
1001.0,0.11,5.2,2.2,8.1,1.61,20,0
1001.0,0.11,5.2,2.2,8.1,3.43,17,0
1001.0,0.11,5.2,2.2,8.1,14.49,170,0
1001.0,0.11,5.2,2.2,8.1,14.49,250,0
1001.0,0.11,5.2,2.2,8.1,23.43,298,2
1001.0,0.11,5.2,2.2,8.1,24.47,358,2
1001.0,0.11,5.2,2.2,8.1,10.75,130,0
1001.0,0.11,5.2,2.2,8.1,34.57,300,2
1001.0,0.11,5.2,2.2,8.1,30.3,150,2
1001.0,0.11,5.2,2.2,8.1,19.96,339,2
1001.0,1.23,14.4,11.3,19.0,11.27,10,0
1001.0,1.23,14.4,11.3,19.0,28.98,150,2
1001.0,1.23,14.4,11.3,19.0,1.61,20,0
1001.0,1.23,14.4,11.3,19.0,3.43,17,0
1001.0,1.23,14.4,11.3,19.0,14.49,170,0
1001.0,1.23,14.4,11.3,19.0,14.49,250,0
1001.0,1.23,14.4,11.3,19.0,23.43,298,2
1001.0,1.23,14.4,11.3,19.0,24.47,358,2
1001.0,1.23,14.4,11.3,19.0,10.75,130,0
1001.0,1.23,14.4,11.3,19.0,34.57,300,2
1001.0,1.23,14.4,11.3,19.0,30.3,150,2
1001.0,1.23,14.4,11.3,19.0,19.96,339,2
1001.0,1.25,8.0,5.2,12.0,11.27,10,0
1001.0,1.25,8.0,5.2,12.0,28.98,150,2
1001.0,1.25,8.0,5.2,12.0,1.61,20,0
1001.0,1.25,8.0,5.2,12.0,3.43,17,0
1001.0,1.25,8.0,5.2,12.0,14.49,170,0
1001.0,1.25,8.0,5.2,12.0,14.49,250,0
1001.0,1.25,8.0,5.2,12.0,23.43,298,2
1001.0,1.25,8.0,5.2,12.0,24.47,358,2
1001.0,1.25,8.0,5.2,12.0,10.75,130,0
1001.0,1.25,8.0,5.2,12.0,34.57,300,2
1001.0,1.25,8.0,5.2,12.0,30.3,150,2
1001.0,1.25,8.0,5.2,12.0,19.96,339,2
1001.0,1.21,10.0,4.7,14.3,11.27,10,0
1001.0,1.21,10.0,4.7,14.3,28.98,150,2
1001.0,1.21,10.0,4.7,14.3,1.61,20,0
1001.0,1.21,10.0,4.7,14.3,3.43,17,0
1001.0,1.21,10.0,4.7,14.3,14.49,170,0
1001.0,1.21,10.0,4.7,14.3,14.49,250,0
1001.0,1.21,10.0,4.7,14.3,23.43,298,2
1001.0,1.21,10.0,4.7,14.3,24.47,358,2
1001.0,1.21,10.0,4.7,14.3,10.75,130,0
1001.0,1.21,10.0,4.7,14.3,34.57,300,2
1001.0,1.21,10.0,4.7,14.3,30.3,150,2
1001.0,1.21,10.0,4.7,14.3,19.96,339,2
1001.0,0.91,9.4,7.0,13.3,11.27,10,0
1001.0,0.91,9.4,7.0,13.3,28.98,150,2
1001.0,0.91,9.4,7.0,13.3,1.61,20,0
1001.0,0.91,9.4,7.0,13.3,3.43,17,0
1001.0,0.91,9.4,7.0,13.3,14.49,170,0
1001.0,0.91,9.4,7.0,13.3,14.49,250,0
1001.0,0.91,9.4,7.0,13.3,23.43,298,2
1001.0,0.91,9.4,7.0,13.3,24.47,358,2
1001.0,0.91,9.4,7.0,13.3,10.75,130,0
1001.0,0.91,9.4,7.0,13.3,34.57,300,2
1001.0,0.91,9.4,7.0,13.3,30.3,150,2
1001.0,0.91,9.4,7.0,13.3,19.96,339,2
1001.0,1.44,8.9,5.1,12.0,11.27,10,0
1001.0,1.44,8.9,5.1,12.0,28.98,150,2
1001.0,1.44,8.9,5.1,12.0,1.61,20,0
1001.0,1.44,8.9,5.1,12.0,3.43,17,0
1001.0,1.44,8.9,5.1,12.0,14.49,170,0
1001.0,1.44,8.9,5.1,12.0,14.49,250,0
1001.0,1.44,8.9,5.1,12.0,23.43,298,2
1001.0,1.44,8.9,5.1,12.0,24.47,358,2
1001.0,1.44,8.9,5.1,12.0,10.75,130,0
1001.0,1.44,8.9,5.1,12.0,34.57,300,2
1001.0,1.44,8.9,5.1,12.0,30.3,150,2
1001.0,1.44,8.9,5.1,12.0,19.96,339,2
1001.0,0.32,8.6,4.6,10.1,11.27,10,0
1001.0,0.32,8.6,4.6,10.1,28.98,150,2
1001.0,0.32,8.6,4.6,10.1,1.61,20,0
1001.0,0.32,8.6,4.6,10.1,3.43,17,0
1001.0,0.32,8.6,4.6,10.1,14.49,170,0
1001.0,0.32,8.6,4.6,10.1,14.49,250,0
1001.0,0.32,8.6,4.6,10.1,23.43,298,2
1001.0,0.32,8.6,4.6,10.1,24.47,358,2
1001.0,0.32,8.6,4.6,10.1,10.75,130,0
1001.0,0.32,8.6,4.6,10.1,34.57,300,2
1001.0,0.32,8.6,4.6,10.1,30.3,150,2
1001.0,0.32,8.6,4.6,10.1,19.96,339,2
1001.0,0.79,8.3,5.5,10.9,11.27,10,0
1001.0,0.79,8.3,5.5,10.9,28.98,150,2
1001.0,0.79,8.3,5.5,10.9,1.61,20,0
1001.0,0.79,8.3,5.5,10.9,3.43,17,0
1001.0,0.79,8.3,5.5,10.9,14.49,170,0
1001.0,0.79,8.3,5.5,10.9,14.49,250,0
1001.0,0.79,8.3,5.5,10.9,23.43,298,2
1001.0,0.79,8.3,5.5,10.9,24.47,358,2
1001.0,0.79,8.3,5.5,10.9,10.75,130,0
1001.0,0.79,8.3,5.5,10.9,34.57,300,2
1001.0,0.79,8.3,5.5,10.9,30.3,150,2
1001.0,0.79,8.3,5.5,10.9,19.96,339,2
1001.0,0.21,8.8,5.6,11.3,11.27,10,0
1001.0,0.21,8.8,5.6,11.3,28.98,150,2
1001.0,0.21,8.8,5.6,11.3,1.61,20,0
1001.0,0.21,8.8,5.6,11.3,3.43,17,0
1001.0,0.21,8.8,5.6,11.3,14.49,170,0
1001.0,0.21,8.8,5.6,11.3,14.49,250,0
1001.0,0.21,8.8,5.6,11.3,23.43,298,2
1001.0,0.21,8.8,5.6,11.3,24.47,358,2
1001.0,0.21,8.8,5.6,11.3,10.75,130,0
1001.0,0.21,8.8,5.6,11.3,34.57,300,2
1001.0,0.21,8.8,5.6,11.3,30.3,150,2
1001.0,0.21,8.8,5.6,11.3,19.96,339,2
1001.0,0.92,9.8,7.5,13.1,11.27,10,0
1001.0,0.92,9.8,7.5,13.1,28.98,150,2
1001.0,0.92,9.8,7.5,13.1,1.61,20,0
1001.0,0.92,9.8,7.5,13.1,3.43,17,0
1001.0,0.92,9.8,7.5,13.1,14.49,170,0
1001.0,0.92,9.8,7.5,13.1,14.49,250,0
